,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,imgName,maskName,multimaskName,label
36,836,836,36,,,REFUGE/test_dataset/Test400/T0037.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0037.bmp,"Dataset-new-2/Test-400/0469/0469.jpg
",0
37,837,837,37,,,REFUGE/test_dataset/Test400/T0038.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0038.bmp,"Dataset-new-2/Test-400/0733/0733.jpg
",0
38,838,838,38,,,REFUGE/test_dataset/Test400/T0039.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0039.bmp,"Dataset-new-2/Test-400/0825/0825.jpg
",0
39,839,839,39,,,REFUGE/test_dataset/Test400/T0040.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0040.bmp,"Dataset-new-2/Test-400/0554/0554.jpg
",0
40,840,840,40,,,REFUGE/test_dataset/Test400/T0041.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0041.bmp,"Dataset-new-2/Test-400/0523/0523.jpg
",0
41,841,841,41,,,REFUGE/test_dataset/Test400/T0042.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0042.bmp,"Dataset-new-2/Test-400/0562/0562.jpg
",0
42,842,842,42,,,REFUGE/test_dataset/Test400/T0043.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0043.bmp,"Dataset-new-2/Test-400/0637/0637.jpg
",0
43,843,843,43,,,REFUGE/test_dataset/Test400/T0044.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0044.bmp,"Dataset-new-2/Test-400/0693/0693.jpg
",0
44,844,844,44,,,REFUGE/test_dataset/Test400/T0045.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0045.bmp,"Dataset-new-2/Test-400/0507/0507.jpg
",0
45,845,845,45,,,REFUGE/test_dataset/Test400/T0046.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0046.bmp,"Dataset-new-2/Test-400/0653/0653.jpg
",0
46,846,846,46,,,REFUGE/test_dataset/Test400/T0047.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0047.bmp,"Dataset-new-2/Test-400/0402/0402.jpg
",0
47,847,847,47,,,REFUGE/test_dataset/Test400/T0048.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0048.bmp,"Dataset-new-2/Test-400/0699/0699.jpg
",0
48,848,848,48,,,REFUGE/test_dataset/Test400/T0049.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0049.bmp,"Dataset-new-2/Test-400/0748/0748.jpg
",1
49,849,849,49,,,REFUGE/test_dataset/Test400/T0050.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0050.bmp,"Dataset-new-2/Test-400/0557/0557.jpg
",0
50,850,850,50,,,REFUGE/test_dataset/Test400/T0051.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0051.bmp,"Dataset-new-2/Test-400/0496/0496.jpg
",1
51,851,851,51,,,REFUGE/test_dataset/Test400/T0052.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0052.bmp,"Dataset-new-2/Test-400/0624/0624.jpg
",0
52,852,852,52,,,REFUGE/test_dataset/Test400/T0053.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0053.bmp,"Dataset-new-2/Test-400/0743/0743.jpg
",1
53,853,853,53,,,REFUGE/test_dataset/Test400/T0054.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0054.bmp,"Dataset-new-2/Test-400/0429/0429.jpg
",0
54,854,854,54,,,REFUGE/test_dataset/Test400/T0055.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0055.bmp,"Dataset-new-2/Test-400/0447/0447.jpg
",0
55,855,855,55,,,REFUGE/test_dataset/Test400/T0056.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0056.bmp,"Dataset-new-2/Test-400/0676/0676.jpg
",0
56,856,856,56,,,REFUGE/test_dataset/Test400/T0057.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0057.bmp,"Dataset-new-2/Test-400/0500/0500.jpg
",0
57,857,857,57,,,REFUGE/test_dataset/Test400/T0058.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0058.bmp,"Dataset-new-2/Test-400/0591/0591.jpg
",0
58,858,858,58,,,REFUGE/test_dataset/Test400/T0059.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0059.bmp,"Dataset-new-2/Test-400/0740/0740.jpg
",1
59,859,859,59,,,REFUGE/test_dataset/Test400/T0060.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0060.bmp,"Dataset-new-2/Test-400/0572/0572.jpg
",0
60,860,860,60,,,REFUGE/test_dataset/Test400/T0061.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0061.bmp,"Dataset-new-2/Test-400/0777/0777.jpg
",0
61,861,861,61,,,REFUGE/test_dataset/Test400/T0062.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0062.bmp,"Dataset-new-2/Test-400/0814/0814.jpg
",0
62,862,862,62,,,REFUGE/test_dataset/Test400/T0063.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0063.bmp,"Dataset-new-2/Test-400/1278/1278.jpg
",1
63,863,863,63,,,REFUGE/test_dataset/Test400/T0064.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0064.bmp,"Dataset-new-2/Test-400/0818/0818.jpg
",0
64,864,864,64,,,REFUGE/test_dataset/Test400/T0065.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0065.bmp,"Dataset-new-2/Test-400/0401/0401.jpg
",0
65,865,865,65,,,REFUGE/test_dataset/Test400/T0066.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0066.bmp,"Dataset-new-2/Test-400/0425/0425.jpg
",0
66,866,866,66,,,REFUGE/test_dataset/Test400/T0067.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0067.bmp,"Dataset-new-2/Test-400/0532/0532.jpg
",0
67,867,867,67,,,REFUGE/test_dataset/Test400/T0068.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0068.bmp,"Dataset-new-2/Test-400/0457/0457.jpg
",0
68,868,868,68,,,REFUGE/test_dataset/Test400/T0069.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0069.bmp,"Dataset-new-2/Test-400/0636/0636.jpg
",0
69,869,869,69,,,REFUGE/test_dataset/Test400/T0070.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0070.bmp,"Dataset-new-2/Test-400/0630/0630.jpg
",0
70,870,870,70,,,REFUGE/test_dataset/Test400/T0071.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0071.bmp,"Dataset-new-2/Test-400/0520/0520.jpg
",0
71,871,871,71,,,REFUGE/test_dataset/Test400/T0072.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0072.bmp,"Dataset-new-2/Test-400/0702/0702.jpg
",0
72,872,872,72,,,REFUGE/test_dataset/Test400/T0073.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0073.bmp,"Dataset-new-2/Test-400/0564/0564.jpg
",0
73,873,873,73,,,REFUGE/test_dataset/Test400/T0074.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0074.bmp,"Dataset-new-2/Test-400/0582/0582.jpg
",0
74,874,874,74,,,REFUGE/test_dataset/Test400/T0075.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0075.bmp,"Dataset-new-2/Test-400/0654/0654.jpg
",0
75,875,875,75,,,REFUGE/test_dataset/Test400/T0076.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0076.bmp,"Dataset-new-2/Test-400/0502/0502.jpg
",0
76,876,876,76,,,REFUGE/test_dataset/Test400/T0077.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0077.bmp,"Dataset-new-2/Test-400/0736/0736.jpg
",0
77,877,877,77,,,REFUGE/test_dataset/Test400/T0078.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0078.bmp,"Dataset-new-2/Test-400/0619/0619.jpg
",0
78,878,878,78,,,REFUGE/test_dataset/Test400/T0079.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0079.bmp,"Dataset-new-2/Test-400/0780/0780.jpg
",0
79,879,879,79,,,REFUGE/test_dataset/Test400/T0080.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0080.bmp,"Dataset-new-2/Test-400/0474/0474.jpg
",0
80,880,880,80,,,REFUGE/test_dataset/Test400/T0081.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0081.bmp,"Dataset-new-2/Test-400/0646/0646.jpg
",0
81,881,881,81,,,REFUGE/test_dataset/Test400/T0082.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0082.bmp,"Dataset-new-2/Test-400/0503/0503.jpg
",0
82,882,882,82,,,REFUGE/test_dataset/Test400/T0083.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0083.bmp,"Dataset-new-2/Test-400/0822/0822.jpg
",0
83,883,883,83,,,REFUGE/test_dataset/Test400/T0084.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0084.bmp,"Dataset-new-2/Test-400/0439/0439.jpg
",0
84,884,884,84,,,REFUGE/test_dataset/Test400/T0085.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0085.bmp,"Dataset-new-2/Test-400/0710/0710.jpg
",0
85,885,885,85,,,REFUGE/test_dataset/Test400/T0086.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0086.bmp,"Dataset-new-2/Test-400/0738/0738.jpg
",0
86,886,886,86,,,REFUGE/test_dataset/Test400/T0087.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0087.bmp,"Dataset-new-2/Test-400/0509/0509.jpg
",0
87,887,887,87,,,REFUGE/test_dataset/Test400/T0088.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0088.bmp,"Dataset-new-2/Test-400/0482/0482.jpg
",0
88,888,888,88,,,REFUGE/test_dataset/Test400/T0089.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0089.bmp,"Dataset-new-2/Test-400/0685/0685.jpg
",0
89,889,889,89,,,REFUGE/test_dataset/Test400/T0090.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0090.bmp,"Dataset-new-2/Test-400/0621/0621.jpg
",0
90,890,890,90,,,REFUGE/test_dataset/Test400/T0091.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0091.bmp,"Dataset-new-2/Test-400/0525/0525.jpg
",0
91,891,891,91,,,REFUGE/test_dataset/Test400/T0092.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0092.bmp,"Dataset-new-2/Test-400/0633/0633.jpg
",0
92,892,892,92,,,REFUGE/test_dataset/Test400/T0093.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0093.bmp,"Dataset-new-2/Test-400/0552/0552.jpg
",0
93,893,893,93,,,REFUGE/test_dataset/Test400/T0094.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0094.bmp,"Dataset-new-2/Test-400/0516/0516.jpg
",1
94,894,894,94,,,REFUGE/test_dataset/Test400/T0095.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0095.bmp,"Dataset-new-2/Test-400/0614/0614.jpg
",0
95,895,895,95,,,REFUGE/test_dataset/Test400/T0096.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0096.bmp,"Dataset-new-2/Test-400/0573/0573.jpg
",0
96,896,896,96,,,REFUGE/test_dataset/Test400/T0097.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0097.bmp,"Dataset-new-2/Test-400/0618/0618.jpg
",0
97,897,897,97,,,REFUGE/test_dataset/Test400/T0098.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0098.bmp,"Dataset-new-2/Test-400/0655/0655.jpg
",0
98,898,898,98,,,REFUGE/test_dataset/Test400/T0099.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0099.bmp,"Dataset-new-2/Test-400/0584/0584.jpg
",0
99,899,899,99,,,REFUGE/test_dataset/Test400/T0100.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0100.bmp,"Dataset-new-2/Test-400/0667/0667.jpg
",0
100,900,900,100,,,REFUGE/test_dataset/Test400/T0101.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0101.bmp,"Dataset-new-2/Test-400/0607/0607.jpg
",0
101,901,901,101,,,REFUGE/test_dataset/Test400/T0102.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0102.bmp,"Dataset-new-2/Test-400/0823/0823.jpg
",0
102,902,902,102,,,REFUGE/test_dataset/Test400/T0103.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0103.bmp,"Dataset-new-2/Test-400/0511/0511.jpg
",0
103,903,903,103,,,REFUGE/test_dataset/Test400/T0104.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0104.bmp,"Dataset-new-2/Test-400/0657/0657.jpg
",0
104,904,904,104,,,REFUGE/test_dataset/Test400/T0105.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0105.bmp,"Dataset-new-2/Test-400/0513/0513.jpg
",0
105,905,905,105,,,REFUGE/test_dataset/Test400/T0106.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0106.bmp,"Dataset-new-2/Test-400/0530/0530.jpg
",0
106,906,906,106,,,REFUGE/test_dataset/Test400/T0107.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0107.bmp,"Dataset-new-2/Test-400/0570/0570.jpg
",0
107,907,907,107,,,REFUGE/test_dataset/Test400/T0108.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0108.bmp,"Dataset-new-2/Test-400/0574/0574.jpg
",0
108,908,908,108,,,REFUGE/test_dataset/Test400/T0109.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0109.bmp,"Dataset-new-2/Test-400/0688/0688.jpg
",0
109,909,909,109,,,REFUGE/test_dataset/Test400/T0110.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0110.bmp,"Dataset-new-2/Test-400/0724/0724.jpg
",0
110,910,910,110,,,REFUGE/test_dataset/Test400/T0111.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0111.bmp,"Dataset-new-2/Test-400/0586/0586.jpg
",0
111,911,911,111,,,REFUGE/test_dataset/Test400/T0112.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0112.bmp,"Dataset-new-2/Test-400/0432/0432.jpg
",0
112,912,912,112,,,REFUGE/test_dataset/Test400/T0113.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0113.bmp,"Dataset-new-2/Test-400/0558/0558.jpg
",0
113,913,913,113,,,REFUGE/test_dataset/Test400/T0114.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0114.bmp,"Dataset-new-2/Test-400/0411/0411.jpg
",0
114,914,914,114,,,REFUGE/test_dataset/Test400/T0115.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0115.bmp,"Dataset-new-2/Test-400/0713/0713.jpg
",0
115,915,915,115,,,REFUGE/test_dataset/Test400/T0116.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0116.bmp,"Dataset-new-2/Test-400/1276/1276.jpg
",1
116,916,916,116,,,REFUGE/test_dataset/Test400/T0117.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0117.bmp,"Dataset-new-2/Test-400/0789/0789.jpg
",0
117,917,917,117,,,REFUGE/test_dataset/Test400/T0118.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0118.bmp,"Dataset-new-2/Test-400/0437/0437.jpg
",0
118,918,918,118,,,REFUGE/test_dataset/Test400/T0119.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0119.bmp,"Dataset-new-2/Test-400/0515/0515.jpg
",0
119,919,919,119,,,REFUGE/test_dataset/Test400/T0120.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0120.bmp,"Dataset-new-2/Test-400/0819/0819.jpg
",0
120,920,920,120,,,REFUGE/test_dataset/Test400/T0121.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0121.bmp,"Dataset-new-2/Test-400/0752/0752.jpg
",0
121,921,921,121,,,REFUGE/test_dataset/Test400/T0122.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0122.bmp,"Dataset-new-2/Test-400/0506/0506.jpg
",0
122,922,922,122,,,REFUGE/test_dataset/Test400/T0123.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0123.bmp,"Dataset-new-2/Test-400/0471/0471.jpg
",0
123,923,923,123,,,REFUGE/test_dataset/Test400/T0124.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0124.bmp,"Dataset-new-2/Test-400/0616/0616.jpg
",0
124,924,924,124,,,REFUGE/test_dataset/Test400/T0125.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0125.bmp,"Dataset-new-2/Test-400/0433/0433.jpg
",0
125,925,925,125,,,REFUGE/test_dataset/Test400/T0126.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0126.bmp,"Dataset-new-2/Test-400/0691/0691.jpg
",0
126,926,926,126,,,REFUGE/test_dataset/Test400/T0127.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0127.bmp,"Dataset-new-2/Test-400/0550/0550.jpg
",0
127,927,927,127,,,REFUGE/test_dataset/Test400/T0128.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0128.bmp,"Dataset-new-2/Test-400/0442/0442.jpg
",0
128,928,928,128,,,REFUGE/test_dataset/Test400/T0129.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0129.bmp,"Dataset-new-2/Test-400/0656/0656.jpg
",0
129,929,929,129,,,REFUGE/test_dataset/Test400/T0130.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0130.bmp,"Dataset-new-2/Test-400/0609/0609.jpg
",0
130,930,930,130,,,REFUGE/test_dataset/Test400/T0131.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0131.bmp,"Dataset-new-2/Test-400/0806/0806.jpg
",1
131,931,931,131,,,REFUGE/test_dataset/Test400/T0132.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0132.bmp,"Dataset-new-2/Test-400/0424/0424.jpg
",0
132,932,932,132,,,REFUGE/test_dataset/Test400/T0133.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0133.bmp,"Dataset-new-2/Test-400/0488/0488.jpg
",0
133,933,933,133,,,REFUGE/test_dataset/Test400/T0134.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0134.bmp,"Dataset-new-2/Test-400/0664/0664.jpg
",0
134,934,934,134,,,REFUGE/test_dataset/Test400/T0135.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0135.bmp,"Dataset-new-2/Test-400/0809/0809.jpg
",0
135,935,935,135,,,REFUGE/test_dataset/Test400/T0136.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0136.bmp,"Dataset-new-2/Test-400/0585/0585.jpg
",0
136,936,936,136,,,REFUGE/test_dataset/Test400/T0137.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0137.bmp,"Dataset-new-2/Test-400/0761/0761.jpg
",0
137,937,937,137,,,REFUGE/test_dataset/Test400/T0138.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0138.bmp,"Dataset-new-2/Test-400/0722/0722.jpg
",0
138,938,938,138,,,REFUGE/test_dataset/Test400/T0139.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0139.bmp,"Dataset-new-2/Test-400/0703/0703.jpg
",0
139,939,939,139,,,REFUGE/test_dataset/Test400/T0140.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0140.bmp,"Dataset-new-2/Test-400/0640/0640.jpg
",0
140,940,940,140,,,REFUGE/test_dataset/Test400/T0141.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0141.bmp,"Dataset-new-2/Test-400/0510/0510.jpg
",0
141,941,941,141,,,REFUGE/test_dataset/Test400/T0142.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0142.bmp,"Dataset-new-2/Test-400/0812/0812.jpg
",0
142,942,942,142,,,REFUGE/test_dataset/Test400/T0143.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0143.bmp,"Dataset-new-2/Test-400/0727/0727.jpg
",0
143,943,943,143,,,REFUGE/test_dataset/Test400/T0144.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0144.bmp,"Dataset-new-2/Test-400/0431/0431.jpg
",0
144,944,944,144,,,REFUGE/test_dataset/Test400/T0145.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0145.bmp,"Dataset-new-2/Test-400/0589/0589.jpg
",0
145,945,945,145,,,REFUGE/test_dataset/Test400/T0146.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0146.bmp,"Dataset-new-2/Test-400/0478/0478.jpg
",0
146,946,946,146,,,REFUGE/test_dataset/Test400/T0147.jpg,REFUGE/test_dataset/Disc_Cup_Masks/T0147.bmp,"Dataset-new-2/Test-400/0747/0747.jpg
",1
